"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"893559","1","1",0,"0 KOs","0 KOs"
"976687","2","0",0,"0 KOs","0 KOs"
"873434","1","1",0,"1 KOs","0 KOs"
"891115","1","1",0,"0 KOs","0 KOs"
"1002454","3","1",0,"1 KOs","0 KOs"
"892938","2","0",0,"1 KOs","0 KOs"
"1029304","3","0",0,"3 KOs","0 KOs"
"897975","2","0",0,"2 KOs","0 KOs"
"972267","1","1",1,"0 KOs","0 KOs"
"659650","8","13",2,"0 KOs","5 KOs"
"981946","0","8",1,"0 KOs","1 KOs"
"778851","1","1",2,"0 KOs","0 KOs"
"887586","3","0",0,"3 KOs","0 KOs"
"528463","2","1",0,"1 KOs","0 KOs"
"1022514","2","0",1,"1 KOs","0 KOs"
"724174","4","13",0,"2 KOs","8 KOs"
"849458","1","6",1,"0 KOs","1 KOs"
"825804","1","13",0,"0 KOs","6 KOs"
"968942","1","0",0,"0 KOs","0 KOs"
"882988","5","1",0,"4 KOs","1 KOs"
"686792","5","2",3,"1 KOs","0 KOs"
"997935","5","0",0,"4 KOs","0 KOs"
"1011346","4","0",0,"1 KOs","0 KOs"
"1006955","2","0",0,"0 KOs","0 KOs"
"885250","2","1",1,"2 KOs","0 KOs"
"447984","1","5",0,"1 KOs","2 KOs"
"812913","4","2",0,"1 KOs","1 KOs"
"710303","4","2",2,"2 KOs","0 KOs"
"1005118","3","0",0,"2 KOs","0 KOs"
"980703","4","0",0,"3 KOs","0 KOs"
"875645","3","2",0,"1 KOs","2 KOs"
"661624","2","6",3,"1 KOs","1 KOs"
"295259","11","4",1,"8 KOs","3 KOs"
"735604","4","10",2,"2 KOs","8 KOs"
"912000","4","1",1,"4 KOs","0 KOs"
"860803","5","0",0,"1 KOs","0 KOs"
"693979","1","9",0,"0 KOs","3 KOs"
"734089","0","12",1,"0 KOs","7 KOs"
"1044418","1","1",0,"0 KOs","1 KOs"
"979224","0","5",0,"0 KOs","1 KOs"
"1043789","1","0",0,"1 KOs","0 KOs"
"891100","8","0",0,"5 KOs","0 KOs"
"911370","4","1",1,"1 KOs","1 KOs"
"839265","3","5",0,"1 KOs","3 KOs"
"867197","5","1",0,"4 KOs","0 KOs"
"1042447","1","1",0,"1 KOs","0 KOs"
"904560","6","1",0,"0 KOs","0 KOs"
"834498","1","23",1,"0 KOs","6 KOs"
"937108","2","6",2,"2 KOs","3 KOs"
"894973","6","0",0,"4 KOs","0 KOs"
"1019692","0","3",0,"0 KOs","0 KOs"
"1006283","2","0",0,"1 KOs","0 KOs"
"591113","7","98",0,"1 KOs","8 KOs"
"847332","5","4",1,"3 KOs","4 KOs"
"900234","4","0",0,"3 KOs","0 KOs"
"982897","4","0",0,"3 KOs","0 KOs"
"1004797","2","1",1,"2 KOs","0 KOs"
"917191","2","4",0,"0 KOs","1 KOs"
"903309","1","3",0,"1 KOs","3 KOs"
"798451","1","2",1,"1 KOs","1 KOs"
"908687","1","1",0,"1 KOs","0 KOs"
"885153","1","0",0,"1 KOs","0 KOs"
"964039","2","2",0,"2 KOs","0 KOs"
"971555","4","0",0,"4 KOs","0 KOs"
"489240","11","10",1,"7 KOs","7 KOs"
"890195","5","1",0,"1 KOs","1 KOs"
"946254","3","6",1,"2 KOs","0 KOs"
"1028372","1","2",0,"0 KOs","0 KOs"
"980034","3","0",0,"2 KOs","0 KOs"
"338837","14","5",0,"9 KOs","4 KOs"
"823398","1","6",0,"0 KOs","5 KOs"
"873501","4","1",0,"2 KOs","1 KOs"
"882103","2","0",0,"0 KOs","0 KOs"
"1016215","3","0",0,"2 KOs","0 KOs"
"832855","0","6",0,"0 KOs","5 KOs"
"742176","10","16",2,"9 KOs","14 KOs"
"853413","2","4",0,"0 KOs","1 KOs"
"677813","2","4",2,"2 KOs","1 KOs"
"911386","2","1",0,"1 KOs","0 KOs"
"1017262","2","1",0,"1 KOs","0 KOs"
"1029478","3","0",0,"3 KOs","0 KOs"
"966646","2","2",0,"2 KOs","1 KOs"
"811637","15","4",0,"13 KOs","3 KOs"
"608070","12","13",1,"5 KOs","9 KOs"
"812871","6","1",0,"3 KOs","0 KOs"
"717589","2","13",0,"1 KOs","12 KOs"
"1012056","2","1",0,"1 KOs","0 KOs"
"506792","12","35",1,"8 KOs","23 KOs"
"870777","9","1",0,"4 KOs","0 KOs"
"693788","5","30",1,"4 KOs","8 KOs"
"861291","2","0",0,"1 KOs","0 KOs"
"272570","8","5",0,"4 KOs","1 KOs"
"721779","6","4",1,"3 KOs","2 KOs"
"913825","1","5",0,"1 KOs","1 KOs"
"896457","4","1",0,"2 KOs","0 KOs"
"1036633","1","0",0,"0 KOs","0 KOs"
"894721","2","0",0,"1 KOs","0 KOs"
"1004835","2","0",0,"1 KOs","0 KOs"
"903305","3","2",0,"2 KOs","0 KOs"
"1025404","4","0",0,"4 KOs","0 KOs"
"714845","4","26",0,"4 KOs","16 KOs"
"1028873","1","0",0,"1 KOs","0 KOs"
"673798","1","4",1,"1 KOs","2 KOs"
"847468","3","9",0,"2 KOs","1 KOs"
"832072","6","10",0,"2 KOs","5 KOs"
"850155","1","1",2,"1 KOs","0 KOs"
"577419","5","23",4,"2 KOs","12 KOs"
"994795","2","0",0,"1 KOs","0 KOs"
"661621","3","9",0,"0 KOs","2 KOs"
"714803","3","15",0,"2 KOs","4 KOs"
"838279","5","0",0,"3 KOs","0 KOs"
"846242","8","0",0,"7 KOs","0 KOs"
"863469","3","0",0,"3 KOs","0 KOs"
"856779","4","1",1,"3 KOs","1 KOs"
"884858","0","4",0,"0 KOs","3 KOs"
"725044","0","9",1,"0 KOs","4 KOs"
"771177","1","2",0,"0 KOs","0 KOs"
"861503","4","0",0,"3 KOs","0 KOs"
"1028425","3","0",0,"1 KOs","0 KOs"
"830623","1","8",1,"0 KOs","1 KOs"
"1012059","2","0",0,"1 KOs","0 KOs"
"874491","0","4",1,"0 KOs","3 KOs"
"484562","5","13",1,"4 KOs","4 KOs"
"1054081","1","0",0,"1 KOs","0 KOs"
"952731","3","0",0,"3 KOs","0 KOs"
"895783","2","1",1,"1 KOs","1 KOs"
"646574","3","12",1,"1 KOs","4 KOs"
"1038164","1","0",0,"1 KOs","0 KOs"
"148843","23","42",1,"10 KOs","8 KOs"
"707082","2","13",1,"0 KOs","5 KOs"
"986255","1","1",0,"0 KOs","1 KOs"
"356533","8","11",3,"2 KOs","3 KOs"
"792167","4","1",0,"3 KOs","1 KOs"
"1023124","2","0",0,"1 KOs","0 KOs"
"883157","1","3",0,"1 KOs","1 KOs"
"1007163","1","3",1,"0 KOs","0 KOs"
"567056","7","2",0,"1 KOs","2 KOs"
"834880","2","11",1,"0 KOs","4 KOs"
"441768","0","5",0,"0 KOs","2 KOs"
"885648","3","3",1,"2 KOs","0 KOs"
"993164","2","0",0,"1 KOs","0 KOs"
"922912","7","2",0,"3 KOs","0 KOs"
"788129","1","7",0,"1 KOs","4 KOs"
"837993","2","4",0,"1 KOs","2 KOs"
"1029604","1","0",0,"0 KOs","0 KOs"
"859859","7","0",0,"6 KOs","0 KOs"
"859018","4","0",0,"1 KOs","0 KOs"
"844749","1","4",0,"1 KOs","2 KOs"
"879043","5","1",0,"2 KOs","0 KOs"
"1020914","1","1",0,"1 KOs","0 KOs"
"1030332","2","0",0,"1 KOs","0 KOs"
"745005","3","5",1,"1 KOs","2 KOs"
"1011770","1","0",0,"0 KOs","0 KOs"
"1022026","2","1",0,"0 KOs","0 KOs"
"795016","5","3",0,"4 KOs","2 KOs"
"1026009","2","0",0,"0 KOs","0 KOs"
"947578","4","0",2,"1 KOs","0 KOs"
"987300","4","0",0,"2 KOs","0 KOs"
"870149","5","9",2,"2 KOs","3 KOs"
"926980","1","0",0,"1 KOs","0 KOs"
"981325","0","6",0,"0 KOs","4 KOs"
"376620","11","43",3,"5 KOs","6 KOs"
"871993","2","2",0,"1 KOs","1 KOs"
"907420","2","1",0,"1 KOs","0 KOs"
"850665","2","1",1,"2 KOs","1 KOs"
"768561","4","2",0,"1 KOs","0 KOs"
"519467","12","18",0,"6 KOs","12 KOs"
"864086","0","3",1,"0 KOs","0 KOs"
"755354","2","20",2,"0 KOs","9 KOs"
"514336","2","6",1,"0 KOs","2 KOs"
"695731","14","15",0,"6 KOs","13 KOs"
"859212","6","1",0,"5 KOs","0 KOs"
"790246","0","4",3,"0 KOs","3 KOs"
"957369","1","3",0,"1 KOs","1 KOs"
"1010085","1","0",0,"0 KOs","0 KOs"
"948403","3","0",0,"1 KOs","0 KOs"
"678396","3","12",0,"1 KOs","3 KOs"
"873384","3","2",0,"0 KOs","1 KOs"
"106618","18","45",3,"13 KOs","26 KOs"
"1006613","1","1",0,"0 KOs","0 KOs"
"847096","1","5",0,"0 KOs","3 KOs"
"285108","1","3",1,"0 KOs","1 KOs"
"1015948","2","0",1,"2 KOs","0 KOs"
"814339","2","9",0,"1 KOs","5 KOs"
"863936","5","0",0,"4 KOs","0 KOs"
"893993","3","0",1,"1 KOs","0 KOs"
"1001714","2","1",0,"1 KOs","0 KOs"
"724226","10","5",1,"4 KOs","3 KOs"
"900101","1","1",1,"0 KOs","1 KOs"
"994689","0","3",0,"0 KOs","1 KOs"
"868630","4","1",0,"3 KOs","0 KOs"
"602400","2","4",0,"1 KOs","2 KOs"
"850378","1","0",1,"0 KOs","0 KOs"
"753044","5","3",0,"2 KOs","2 KOs"
"917185","2","3",0,"1 KOs","1 KOs"
"629974","7","60",2,"4 KOs","12 KOs"
"678075","4","24",3,"3 KOs","5 KOs"
"833092","3","0",0,"3 KOs","0 KOs"
"977295","3","0",0,"1 KOs","0 KOs"
"923693","3","0",0,"0 KOs","0 KOs"
"1043405","2","0",0,"2 KOs","0 KOs"
"492227","5","5",0,"3 KOs","1 KOs"
"804845","1","4",0,"0 KOs","2 KOs"
"1046511","1","0",0,"0 KOs","0 KOs"
"1044602","2","0",0,"0 KOs","0 KOs"
"872699","6","0",0,"3 KOs","0 KOs"
"899492","2","4",2,"0 KOs","1 KOs"
"678213","9","5",0,"5 KOs","5 KOs"
"866842","4","2",1,"4 KOs","1 KOs"
"855637","3","1",2,"2 KOs","0 KOs"
"1012885","2","0",0,"0 KOs","0 KOs"
"1027416","3","0",0,"1 KOs","0 KOs"
"368186","13","8",1,"3 KOs","6 KOs"
"707043","4","11",0,"0 KOs","5 KOs"
"804737","9","9",0,"5 KOs","7 KOs"
"811324","2","72",2,"0 KOs","5 KOs"
"865754","5","1",0,"5 KOs","0 KOs"
"838671","5","1",0,"4 KOs","0 KOs"
"884778","2","8",0,"1 KOs","4 KOs"
"720716","4","9",1,"0 KOs","5 KOs"
"1023529","1","0",0,"0 KOs","0 KOs"
"828850","3","6",1,"1 KOs","2 KOs"
"536977","16","27",1,"13 KOs","22 KOs"
"865141","4","0",0,"3 KOs","0 KOs"
"1005094","3","1",0,"3 KOs","0 KOs"
"884766","4","0",0,"4 KOs","0 KOs"
"825267","2","4",0,"0 KOs","1 KOs"
"827077","4","1",0,"2 KOs","0 KOs"
"952597","3","0",2,"1 KOs","0 KOs"
"1049331","1","0",0,"1 KOs","0 KOs"
"908684","2","0",0,"0 KOs","0 KOs"
"926968","1","0",0,"0 KOs","0 KOs"
"504312","5","14",0,"1 KOs","2 KOs"
"841561","0","7",0,"0 KOs","1 KOs"
"981923","1","1",0,"0 KOs","0 KOs"
"996419","2","0",0,"1 KOs","0 KOs"
"537077","26","6",0,"22 KOs","3 KOs"
"907989","1","1",0,"0 KOs","0 KOs"
"973489","0","1",1,"0 KOs","1 KOs"
"378879","14","16",1,"12 KOs","9 KOs"
"861666","3","0",0,"3 KOs","0 KOs"
"846884","1","4",0,"0 KOs","0 KOs"
"880068","3","0",0,"2 KOs","0 KOs"
"921014","1","4",0,"0 KOs","3 KOs"
"846902","5","1",1,"1 KOs","1 KOs"
"1018026","1","1",0,"1 KOs","0 KOs"
"987618","2","4",0,"2 KOs","1 KOs"
"990822","2","0",0,"0 KOs","0 KOs"
"583583","4","7",2,"4 KOs","6 KOs"
"871376","3","0",1,"2 KOs","0 KOs"
"1041262","1","0",0,"1 KOs","0 KOs"
"1029305","0","3",0,"0 KOs","2 KOs"
"1043119","2","0",0,"1 KOs","0 KOs"
"1004789","2","0",1,"1 KOs","0 KOs"
"893560","3","0",1,"1 KOs","0 KOs"
"1042437","2","0",0,"0 KOs","0 KOs"
"852036","2","1",0,"1 KOs","0 KOs"
"1000594","2","0",0,"2 KOs","0 KOs"
"829777","2","23",0,"0 KOs","6 KOs"
"904228","2","0",0,"1 KOs","0 KOs"
"811961","3","13",2,"1 KOs","3 KOs"
"909421","2","5",0,"1 KOs","3 KOs"
"740870","7","8",2,"5 KOs","4 KOs"
"1055089","1","0",0,"1 KOs","0 KOs"
"823956","4","4",1,"0 KOs","3 KOs"
"988495","2","3",0,"1 KOs","0 KOs"
"873348","2","2",0,"1 KOs","2 KOs"
"768360","2","13",2,"0 KOs","2 KOs"
"676906","3","11",2,"0 KOs","2 KOs"
"775784","4","8",1,"2 KOs","2 KOs"
"512474","3","2",0,"2 KOs","1 KOs"
"819934","1","5",1,"0 KOs","4 KOs"
"995148","2","3",1,"0 KOs","1 KOs"
"1009985","1","0",1,"1 KOs","0 KOs"
"825149","2","15",0,"2 KOs","9 KOs"
"832780","6","4",0,"5 KOs","0 KOs"
"1020109","3","1",0,"3 KOs","1 KOs"
"985138","1","1",0,"0 KOs","1 KOs"
"974824","2","2",0,"0 KOs","0 KOs"
"669666","2","11",2,"0 KOs","6 KOs"
"897905","0","5",1,"0 KOs","5 KOs"
"521376","5","3",0,"0 KOs","2 KOs"
"1033682","4","0",0,"3 KOs","0 KOs"
"899986","1","2",0,"0 KOs","1 KOs"
"783230","3","8",1,"2 KOs","4 KOs"
"1033581","1","1",0,"0 KOs","1 KOs"
"486471","3","33",0,"1 KOs","17 KOs"
"909022","1","4",2,"0 KOs","1 KOs"
"884163","2","0",0,"0 KOs","0 KOs"
"759455","2","10",2,"1 KOs","4 KOs"
"780198","0","3",2,"0 KOs","1 KOs"
"857133","6","0",0,"5 KOs","0 KOs"
"940045","3","2",0,"1 KOs","1 KOs"
"819667","6","1",0,"3 KOs","0 KOs"
"906354","4","0",0,"3 KOs","0 KOs"
"191123","7","17",1,"5 KOs","4 KOs"
"370515","5","24",5,"1 KOs","6 KOs"
"99553","6","12",0,"2 KOs","4 KOs"
"654241","8","4",0,"5 KOs","1 KOs"
"344644","20","16",6,"15 KOs","9 KOs"
"348639","9","8",1,"4 KOs","4 KOs"
"819921","7","0",0,"4 KOs","0 KOs"
"947917","3","0",0,"2 KOs","0 KOs"
"1040512","1","1",0,"1 KOs","0 KOs"
"919562","2","0",1,"1 KOs","0 KOs"
"851093","1","0",1,"1 KOs","0 KOs"
"583900","9","11",0,"2 KOs","8 KOs"
"874567","2","4",0,"2 KOs","1 KOs"
"870753","2","8",1,"1 KOs","7 KOs"
"1013882","1","0",0,"1 KOs","0 KOs"
"847749","4","3",0,"3 KOs","2 KOs"
"1020221","2","0",0,"1 KOs","0 KOs"
"909417","7","2",0,"6 KOs","1 KOs"
"922425","5","0",1,"5 KOs","0 KOs"
"504698","3","13",1,"3 KOs","8 KOs"
"322276","20","10",1,"11 KOs","8 KOs"
"845031","2","3",0,"0 KOs","0 KOs"
"1051053","1","1",1,"0 KOs","0 KOs"
"737581","3","13",1,"2 KOs","7 KOs"
"936331","5","0",0,"3 KOs","0 KOs"
"962357","1","1",0,"0 KOs","1 KOs"
"709576","0","2",1,"0 KOs","0 KOs"
"920885","2","2",0,"1 KOs","0 KOs"
"1043480","1","0",0,"0 KOs","0 KOs"
"1006412","7","0",0,"7 KOs","0 KOs"
"699151","3","4",1,"1 KOs","1 KOs"
"934484","3","1",0,"3 KOs","0 KOs"
"335859","10","17",2,"3 KOs","8 KOs"
"874901","3","2",0,"2 KOs","0 KOs"
"820660","3","3",1,"1 KOs","0 KOs"
"956491","1","0",0,"1 KOs","0 KOs"
"809423","2","8",3,"2 KOs","1 KOs"
"688645","4","17",0,"2 KOs","11 KOs"
"857345","1","9",0,"0 KOs","4 KOs"
"813690","2","1",0,"2 KOs","0 KOs"
"746287","0","5",0,"0 KOs","1 KOs"
"1007941","0","0",1,"0 KOs","0 KOs"
"1049547","2","0",0,"2 KOs","0 KOs"
"200944","8","5",4,"2 KOs","1 KOs"
"848987","2","3",1,"1 KOs","0 KOs"
"690015","1","12",0,"0 KOs","8 KOs"
"862363","2","0",0,"2 KOs","0 KOs"
"838397","1","5",0,"1 KOs","0 KOs"
"554203","8","7",0,"7 KOs","5 KOs"
"714161","5","6",0,"0 KOs","2 KOs"
"792426","1","4",0,"0 KOs","3 KOs"
"903755","3","1",0,"3 KOs","0 KOs"
"677777","0","4",0,"0 KOs","0 KOs"
"651072","0","4",0,"0 KOs","2 KOs"
"974852","7","0",0,"6 KOs","0 KOs"
"1034824","2","0",0,"1 KOs","0 KOs"
"746650","7","9",0,"6 KOs","7 KOs"
"804617","2","1",1,"1 KOs","0 KOs"
"268314","22","20",1,"11 KOs","9 KOs"
"471851","7","6",0,"1 KOs","2 KOs"
"876239","2","3",0,"1 KOs","3 KOs"
"811509","1","11",1,"0 KOs","0 KOs"
"936314","4","0",0,"4 KOs","0 KOs"
"888773","3","1",0,"1 KOs","0 KOs"
"1011416","1","0",0,"1 KOs","0 KOs"
"1012239","0","6",0,"0 KOs","1 KOs"
"1029001","1","0",0,"0 KOs","0 KOs"
"833641","2","2",0,"0 KOs","0 KOs"
"1009362","1","1",0,"1 KOs","0 KOs"
"874570","5","2",1,"1 KOs","0 KOs"
"848555","0","4",0,"0 KOs","2 KOs"
"882595","2","7",0,"1 KOs","2 KOs"
"967479","4","2",1,"2 KOs","2 KOs"
"837195","8","5",0,"6 KOs","2 KOs"
"922725","1","4",1,"0 KOs","0 KOs"
"913302","2","0",0,"1 KOs","0 KOs"
"1025142","1","0",0,"0 KOs","0 KOs"
"1030001","1","0",0,"0 KOs","0 KOs"
"826253","3","4",0,"0 KOs","1 KOs"
"1040179","1","0",0,"0 KOs","0 KOs"
"972131","3","0",0,"1 KOs","0 KOs"
"917214","1","5",0,"0 KOs","1 KOs"
"1011458","3","0",0,"2 KOs","0 KOs"
"809590","5","0",0,"4 KOs","0 KOs"
"856149","0","5",1,"0 KOs","1 KOs"
"909020","1","0",2,"0 KOs","0 KOs"
"863402","3","1",0,"2 KOs","1 KOs"
"799741","1","2",2,"0 KOs","1 KOs"
"503295","4","22",6,"3 KOs","3 KOs"
"875091","2","1",0,"1 KOs","0 KOs"
"424775","10","21",3,"5 KOs","4 KOs"
"1021218","1","0",0,"0 KOs","0 KOs"
"873377","4","3",0,"3 KOs","2 KOs"
"1024660","1","0",1,"0 KOs","0 KOs"
"731742","0","11",0,"0 KOs","8 KOs"
"1021719","0","1",1,"0 KOs","1 KOs"
"727625","7","8",1,"4 KOs","6 KOs"
"776158","1","8",0,"0 KOs","1 KOs"
"448926","9","14",0,"4 KOs","13 KOs"
"814935","2","1",0,"2 KOs","1 KOs"
"1039732","1","0",0,"1 KOs","0 KOs"
"1019866","0","2",0,"0 KOs","0 KOs"
"865152","3","0",0,"3 KOs","0 KOs"
"779908","2","6",1,"2 KOs","4 KOs"
"969340","2","2",0,"0 KOs","0 KOs"
"593861","6","0",0,"6 KOs","0 KOs"
"867856","6","0",1,"3 KOs","0 KOs"
"911140","3","0",0,"0 KOs","0 KOs"
"435231","10","29",3,"5 KOs","11 KOs"
"1051099","1","0",1,"0 KOs","0 KOs"
"861398","3","1",1,"2 KOs","0 KOs"
"603664","1","12",2,"1 KOs","5 KOs"
"474939","25","28",1,"11 KOs","24 KOs"
"806625","3","6",0,"3 KOs","5 KOs"
"14542","15","21",1,"7 KOs","10 KOs"
"663463","11","4",0,"6 KOs","3 KOs"
"1002933","1","1",0,"0 KOs","0 KOs"
"904232","4","0",0,"2 KOs","0 KOs"
"1008636","3","0",0,"2 KOs","0 KOs"
"998875","2","0",1,"1 KOs","0 KOs"
"889931","1","3",1,"0 KOs","2 KOs"
"348755","12","22",0,"7 KOs","22 KOs"
"643531","4","27",3,"3 KOs","10 KOs"
"1000977","2","1",1,"2 KOs","0 KOs"
"1036333","2","1",0,"0 KOs","1 KOs"
"969564","2","3",0,"1 KOs","0 KOs"
"1035326","1","0",0,"0 KOs","0 KOs"
"826269","1","1",0,"1 KOs","0 KOs"
"813857","2","17",0,"2 KOs","14 KOs"
"476540","13","25",1,"4 KOs","10 KOs"
"911967","8","1",0,"2 KOs","0 KOs"
"904529","2","4",0,"2 KOs","3 KOs"
"879805","6","0",1,"2 KOs","0 KOs"
"888770","3","2",0,"1 KOs","2 KOs"
"943486","3","0",1,"0 KOs","0 KOs"
"1005706","1","0",1,"1 KOs","0 KOs"
"802396","4","2",1,"4 KOs","2 KOs"
"768432","6","3",0,"6 KOs","1 KOs"
"1018445","1","0",1,"1 KOs","0 KOs"
"833639","4","1",0,"1 KOs","0 KOs"
"490466","4","4",0,"1 KOs","4 KOs"
"1018446","0","1",1,"0 KOs","1 KOs"
"783155","2","0",0,"1 KOs","0 KOs"
"665644","24","30",1,"3 KOs","19 KOs"
"1021359","2","0",0,"1 KOs","0 KOs"
"900395","4","4",0,"3 KOs","2 KOs"
"660529","7","7",3,"2 KOs","6 KOs"
"769938","6","3",0,"3 KOs","0 KOs"
"884859","4","4",0,"3 KOs","4 KOs"
"1030111","5","0",0,"0 KOs","0 KOs"
"1017000","4","0",0,"2 KOs","0 KOs"
"1002201","1","1",0,"0 KOs","0 KOs"
"195989","4","13",1,"2 KOs","1 KOs"
"1016127","3","0",0,"2 KOs","0 KOs"
"551949","2","4",0,"1 KOs","4 KOs"
"277997","9","27",0,"5 KOs","5 KOs"
"918992","3","0",0,"0 KOs","0 KOs"
"735483","1","17",1,"0 KOs","5 KOs"
"706184","5","18",0,"2 KOs","9 KOs"
"1028770","1","0",0,"0 KOs","0 KOs"
"1017844","1","1",0,"0 KOs","0 KOs"
"948721","0","2",0,"0 KOs","0 KOs"
"670974","3","3",1,"1 KOs","1 KOs"
"713875","9","9",1,"4 KOs","9 KOs"
"577472","6","21",2,"3 KOs","10 KOs"
"796240","4","3",2,"3 KOs","3 KOs"
"1030000","1","1",2,"0 KOs","0 KOs"
"647223","3","8",0,"0 KOs","2 KOs"
"724027","1","8",1,"0 KOs","3 KOs"
"792049","3","7",0,"2 KOs","5 KOs"
"711122","0","5",0,"0 KOs","3 KOs"
"885109","2","5",0,"1 KOs","2 KOs"
"849467","6","1",1,"6 KOs","0 KOs"
"895475","2","2",1,"1 KOs","0 KOs"
"856719","3","5",1,"0 KOs","4 KOs"
"976931","2","0",0,"0 KOs","0 KOs"
"858010","3","0",0,"3 KOs","0 KOs"
"982431","3","0",0,"2 KOs","0 KOs"
"1045002","2","0",0,"2 KOs","0 KOs"
"852548","6","0",0,"3 KOs","0 KOs"
"1004940","1","1",0,"1 KOs","0 KOs"
"786602","6","4",0,"3 KOs","1 KOs"
"876454","3","0",0,"0 KOs","0 KOs"
"730911","11","29",0,"2 KOs","8 KOs"
"779841","3","12",1,"3 KOs","3 KOs"
"612295","6","9",1,"2 KOs","5 KOs"
"752467","2","5",0,"2 KOs","2 KOs"
"1035040","1","0",0,"1 KOs","0 KOs"
"916711","2","2",0,"1 KOs","0 KOs"
"492356","7","16",1,"1 KOs","6 KOs"
"857470","4","1",0,"4 KOs","0 KOs"
"736069","2","6",1,"0 KOs","5 KOs"
"870171","1","1",0,"1 KOs","1 KOs"
"904175","6","4",0,"3 KOs","0 KOs"
"790646","8","1",0,"7 KOs","1 KOs"
"1016062","2","1",0,"0 KOs","0 KOs"
"651071","1","10",2,"0 KOs","5 KOs"
"1043016","7","9",1,"2 KOs","7 KOs"
"1027604","3","0",0,"2 KOs","0 KOs"
"906674","1","3",0,"1 KOs","2 KOs"
"1049217","1","0",0,"1 KOs","0 KOs"
"1018961","4","0",0,"3 KOs","0 KOs"
"282407","10","74",6,"5 KOs","26 KOs"
"594626","11","40",1,"7 KOs","14 KOs"
"608192","5","9",3,"1 KOs","0 KOs"
"779892","4","3",1,"4 KOs","1 KOs"
"848734","6","0",0,"4 KOs","0 KOs"
"888663","1","3",0,"0 KOs","2 KOs"
"329410","13","25",1,"8 KOs","15 KOs"
"450027","3","9",2,"0 KOs","5 KOs"
"792763","7","0",0,"5 KOs","0 KOs"
"857346","1","6",1,"0 KOs","4 KOs"
"1014146","2","0",1,"2 KOs","0 KOs"
"1017722","0","3",0,"0 KOs","1 KOs"
"601233","11","50",0,"4 KOs","14 KOs"
"625956","1","6",0,"1 KOs","6 KOs"
"894062","1","1",0,"1 KOs","0 KOs"
"991206","3","0",0,"2 KOs","0 KOs"
"714847","3","31",1,"1 KOs","26 KOs"
"1025374","3","6",0,"2 KOs","4 KOs"
"584399","4","9",0,"4 KOs","8 KOs"
"1047880","3","0",0,"1 KOs","0 KOs"
"376142","3","9",1,"2 KOs","5 KOs"
"740772","4","1",0,"0 KOs","0 KOs"
"467636","15","20",3,"10 KOs","12 KOs"
"1021975","3","0",0,"3 KOs","0 KOs"
"729894","4","8",0,"2 KOs","3 KOs"
"803664","7","12",3,"5 KOs","8 KOs"
"906644","4","0",0,"3 KOs","0 KOs"
"791308","0","6",0,"0 KOs","4 KOs"
"716438","10","9",0,"8 KOs","6 KOs"
"1051166","1","0",0,"0 KOs","0 KOs"
"1048787","1","0",0,"0 KOs","0 KOs"
"843461","0","11",0,"0 KOs","3 KOs"
"957125","2","0",0,"1 KOs","0 KOs"
"806484","3","0",0,"2 KOs","0 KOs"
"976255","1","2",0,"0 KOs","0 KOs"
"398853","8","20",1,"3 KOs","11 KOs"
"874543","4","0",0,"4 KOs","0 KOs"
"704564","1","13",1,"0 KOs","4 KOs"
"781573","2","12",0,"1 KOs","8 KOs"
"799218","2","7",1,"2 KOs","4 KOs"
"895388","3","0",1,"3 KOs","0 KOs"
"816927","12","1",0,"9 KOs","1 KOs"
"868575","3","4",0,"1 KOs","4 KOs"
"874278","1","0",0,"1 KOs","0 KOs"
"314634","12","68",3,"7 KOs","53 KOs"
"856157","6","0",0,"4 KOs","0 KOs"
"911144","2","0",0,"0 KOs","0 KOs"
"1018448","1","0",1,"0 KOs","0 KOs"
"736666","3","2",1,"0 KOs","1 KOs"
"825085","9","2",0,"9 KOs","0 KOs"
"899112","3","1",0,"2 KOs","1 KOs"
"875086","3","1",1,"2 KOs","1 KOs"
"783691","4","1",0,"3 KOs","0 KOs"
"864651","2","0",0,"2 KOs","0 KOs"
"336398","15","12",0,"11 KOs","9 KOs"
"944809","5","0",0,"4 KOs","0 KOs"
"1026244","2","0",0,"2 KOs","0 KOs"
"878740","1","1",1,"0 KOs","0 KOs"
"860830","2","0",1,"2 KOs","0 KOs"
"963054","5","0",0,"0 KOs","0 KOs"
"966759","3","0",0,"3 KOs","0 KOs"
"8562","12","16",2,"9 KOs","5 KOs"
"803418","5","4",1,"0 KOs","2 KOs"
"834585","0","9",2,"0 KOs","5 KOs"
"838449","7","3",0,"6 KOs","2 KOs"
"879463","2","0",1,"1 KOs","0 KOs"
"888415","1","1",1,"0 KOs","0 KOs"
"648225","1","8",1,"0 KOs","2 KOs"
"717461","2","15",1,"2 KOs","9 KOs"
"805193","2","13",2,"1 KOs","1 KOs"
"824872","10","7",0,"8 KOs","5 KOs"
"1022029","3","0",1,"3 KOs","0 KOs"
"484850","2","0",0,"1 KOs","0 KOs"
"524775","7","9",0,"4 KOs","6 KOs"
"633996","3","9",0,"0 KOs","4 KOs"
"889647","1","2",0,"0 KOs","1 KOs"
"456049","12","17",3,"10 KOs","6 KOs"
"852467","2","0",0,"0 KOs","0 KOs"
"1041271","1","0",0,"0 KOs","0 KOs"
"900105","3","0",0,"1 KOs","0 KOs"
